,hour,longitude,latitude,value,h3_8,h3_,h3_10,h3_11,h3_12,h3_9,passengername,phone
5113,13,116.5044,39.9646,25,8831aa54b9fffff,,8a31aa54b997fff,8b31aa54b990fff,8c31aa54b9907ff,8931aa54b9bffff,Passenger_5113,13800005113
5114,13,116.1621,39.9339,9,8831aa5a69fffff,,8a31aa5a680ffff,8b31aa5a680bfff,8c31aa5a680bdff,8931aa5a683ffff,Passenger_5114,13800005114
5115,13,115.9826,40.467,45,883185b549fffff,,8a3185b5499ffff,8b3185b5499dfff,8c3185b5499d7ff,893185b549bffff,Passenger_5115,13800005115
5116,13,116.4379,39.9296,90,8831aa55abfffff,,8a31aa55abb7fff,8b31aa55abb3fff,8c31aa55abb3dff,8931aa55abbffff,Passenger_5116,13800005116
5117,13,116.7022,40.332,132,8831aa8d5dfffff,,8a31aa8d5ca7fff,8b31aa8d5ca0fff,8c31aa8d5ca0dff,8931aa8d5cbffff,Passenger_5117,13800005117
5118,13,115.9904,39.7144,21,88318190b7fffff,,8a318190b61ffff,8b318190b6f4fff,8c318190b6f49ff,89318190b6fffff,Passenger_5118,13800005118
5119,13,116.4518,39.8731,86,8831aa473dfffff,,8a31aa473c8ffff,8b31aa473c89fff,8c31aa473c89dff,8931aa473cbffff,Passenger_5119,13800005119
5120,13,116.6812,40.3788,16,8831aa8f45fffff,,8a31aa8f442ffff,8b31aa8f442dfff,8c31aa8f442dbff,8931aa8f457ffff,Passenger_5120,13800005120
5121,13,116.3216,40.0058,17,8831aa52a7fffff,,8a31aa52a44ffff,8b31aa52a44bfff,8c31aa52a44bbff,8931aa52a47ffff,Passenger_5121,13800005121
5122,13,116.2388,39.9255,22,8831aa5ac3fffff,,8a31aa5ac357fff,8b31aa5ac353fff,8c31aa5ac3533ff,8931aa5ac37ffff,Passenger_5122,13800005122
5123,13,116.3411,39.7538,48,8831aa4f23fffff,,8a31aa4f23a7fff,8b31aa4f23a6fff,8c31aa4f23a6dff,8931aa4f23bffff,Passenger_5123,13800005123
5124,13,116.6012,40.2951,22,8831aa8983fffff,,8a31aa89820ffff,8b31aa898256fff,8c31aa89820b3ff,8931aa89827ffff,Passenger_5124,13800005124
5125,13,116.4182,39.9798,60,8831aa555bfffff,,8a31aa555ae7fff,8b31aa555ae5fff,8c31aa555ae55ff,8931aa555afffff,Passenger_5125,13800005125
5126,13,116.3523,39.7638,56,8831aa4f07fffff,,8a31aa4f061ffff,8b31aa4f0619fff,8c31aa4f0619dff,8931aa4f063ffff,Passenger_5126,13800005126
5127,13,116.2898,39.8435,48,8831aa410dfffff,,8a31aa410c77fff,8b31aa410c71fff,8c31aa410c715ff,8931aa410c7ffff,Passenger_5127,13800005127
5128,13,116.5343,40.0179,34,8831aa0b45fffff,,8a31aa0b449ffff,8b31aa0b449cfff,8c31aa0b449c3ff,8931aa0b44bffff,Passenger_5128,13800005128
5129,13,116.7101,40.1802,14,8831aa025dfffff,,8a31aa025c37fff,8b31aa025c34fff,8c31aa025c343ff,8931aa025c3ffff,Passenger_5129,13800005129
5130,13,116.4094,39.8583,78,8831aa408bfffff,,8a31aa408adffff,8b31aa408ad9fff,8c31aa408ad99ff,8931aa408afffff,Passenger_5130,13800005130
5131,13,116.32,40.1764,16,8831aac185fffff,,8a31aac1859ffff,8b31aac1859efff,8c31aac1859ebff,8931aac185bffff,Passenger_5131,13800005131
5132,13,116.4977,39.9943,24,8831aa54cbfffff,,8a31aa54ca87fff,8b31aa54ca83fff,8c31aa54ca831ff,8931aa54cabffff,Passenger_5132,13800005132
5133,13,116.3162,39.9708,25,8831aa50e7fffff,,8a31aa50e7affff,8b31aa50e7acfff,8c31aa50e7a13ff,8931aa50e7bffff,Passenger_5133,13800005133
5134,13,116.3782,39.941,52,8831aa5521fffff,,8a31aa5520a7fff,8b31aa5520a6fff,8c31aa5520a6dff,8931aa5520bffff,Passenger_5134,13800005134
5135,13,116.8813,40.3966,109,8831aaba61fffff,,8a31aaba6187fff,8b31aaba6185fff,8c31aaba61851ff,8931aaba61bffff,Passenger_5135,13800005135
5136,13,116.1788,39.9299,20,8831aa5a0dfffff,,8a31aa5a0c77fff,8b31aa5a0c70fff,8c31aa5a0c703ff,8931aa5a0c7ffff,Passenger_5136,13800005136
5137,13,116.6937,40.1965,10,8831aa10abfffff,,8a31aa10aa8ffff,8b31aa10aa8efff,8c31aa10aa8e1ff,8931aa10aabffff,Passenger_5137,13800005137
5138,13,116.2846,39.9311,18,8831aa51abfffff,,8a31aa51aa77fff,8b31aa51aa72fff,8c31aa51aa721ff,8931aa51aa7ffff,Passenger_5138,13800005138
5139,13,116.4623,39.9876,16,8831aa5415fffff,,8a31aa541407fff,8b31aa541403fff,8c31aa5414039ff,8931aa54143ffff,Passenger_5139,13800005139
5140,13,116.1713,39.7705,14,8831aa4b61fffff,,8a31aa4b60cffff,8b31aa4b60ddfff,8c31aa4b60ce5ff,8931aa4b60fffff,Passenger_5140,13800005140
5141,13,116.4389,39.9864,60,8831aa5405fffff,,8a31aa5404affff,8b31aa5404a9fff,8c31aa5404a9bff,8931aa5404bffff,Passenger_5141,13800005141
5142,13,116.1967,39.9136,10,8831aa5a3bfffff,,8a31aa5a3b9ffff,8b31aa5a3b98fff,8c31aa5a3b985ff,8931aa5a3bbffff,Passenger_5142,13800005142
5143,13,116.3275,39.8804,8,8831aa406bfffff,,8a31aa406ba7fff,8b31aa406ba0fff,8c31aa406ba05ff,8931aa406bbffff,Passenger_5143,13800005143
5144,13,116.4035,39.7976,44,8831aa4e07fffff,,8a31aa4e061ffff,8b31aa4e061dfff,8c31aa4e061d7ff,8931aa4e063ffff,Passenger_5144,13800005144
5145,13,116.4997,39.983,41,8831aa5489fffff,,8a31aa548837fff,8b31aa548831fff,8c31aa5488319ff,8931aa54883ffff,Passenger_5145,13800005145
5146,13,116.1455,39.6829,10,8831818607fffff,,8a3181860757fff,8b3181860755fff,8c3181860750bff,89318186077ffff,Passenger_5146,13800005146
5147,13,117.104,40.1478,13,8831aaada5fffff,,8a31aaada417fff,8b31aaada412fff,8c31aaada412bff,8931aaada43ffff,Passenger_5147,13800005147
5148,13,117.1297,40.1482,9,8831aaadb5fffff,,8a31aaadb477fff,8b31aaadb472fff,8c31aaadb4727ff,8931aaadb47ffff,Passenger_5148,13800005148
5149,13,116.3689,39.7797,13,8831aa4f57fffff,,8a31aa4f56effff,8b31aa4f19b6fff,8c31aa4f56e97ff,8931aa4f56fffff,Passenger_5149,13800005149
5150,13,116.8063,40.1825,9,8831aa1589fffff,,8a31aa158987fff,8b31aa158983fff,8c31aa1589835ff,8931aa1589bffff,Passenger_5150,13800005150
5151,13,116.4867,39.9867,9,8831aa54c5fffff,,8a31aa54c457fff,8b31aa54c456fff,8c31aa54c4567ff,8931aa54c47ffff,Passenger_5151,13800005151
5152,13,116.4106,39.9957,97,8831aa573bfffff,,8a31aa573acffff,8b31aa573accfff,8c31aa573acc1ff,8931aa573afffff,Passenger_5152,13800005152
5153,13,116.6345,40.3032,161,8831aa1249fffff,,8a31aa1248b7fff,8b31aa1248b5fff,8c31aa1248b57ff,8931aa1248bffff,Passenger_5153,13800005153
5154,13,116.3009,39.8788,21,8831aa4339fffff,,8a31aa4338d7fff,8b31aa4338d3fff,8c31aa4338d39ff,8931aa4338fffff,Passenger_5154,13800005154
5155,13,116.5199,39.9391,44,8831aa4651fffff,,8a31aa4650effff,8b31aa4650e9fff,8c31aa4650e9dff,8931aa4650fffff,Passenger_5155,13800005155
5156,13,116.2656,40.2424,22,8831aac32bfffff,,8a31aac32b27fff,8b31aac32b20fff,8c31aac32b207ff,8931aac32b3ffff,Passenger_5156,13800005156
5157,13,116.1965,39.7463,9,8831aa494bfffff,,8a31aa494b47fff,8b31aa494b41fff,8c31aa494b417ff,8931aa494b7ffff,Passenger_5157,13800005157
5158,13,116.5141,40.0415,8,8831aa56d1fffff,,8a31aa56d0e7fff,8b31aa56d0e3fff,8c31aa56d0e33ff,8931aa56d0fffff,Passenger_5158,13800005158
5159,13,116.5303,39.9465,14,8831aa092dfffff,,8a31aa092d37fff,8b31aa09669bfff,8c31aa09669b7ff,8931aa092d3ffff,Passenger_5159,13800005159
5160,13,116.5135,39.9853,8,8831aa54d7fffff,,8a31aa54d7affff,8b31aa54d7a9fff,8c31aa54d7a95ff,8931aa54d7bffff,Passenger_5160,13800005160
5161,13,116.3782,39.9291,13,8831aa42cdfffff,,8a31aa42cda7fff,8b31aa42cda4fff,8c31aa42cda41ff,8931aa42cdbffff,Passenger_5161,13800005161
5162,13,116.3856,39.871,114,8831aa40c5fffff,,8a31aa40c557fff,8b31aa40c550fff,8c31aa40c550bff,8931aa40c57ffff,Passenger_5162,13800005162
5163,13,116.4237,39.9339,18,8831aa55e7fffff,,8a31aa55e79ffff,8b31aa55e79dfff,8c31aa55e79ddff,8931aa55e7bffff,Passenger_5163,13800005163
5164,13,116.1467,40.1447,13,8831853693fffff,,8a3185369297fff,8b3185369295fff,8c3185369295bff,8931853692bffff,Passenger_5164,13800005164
5165,13,116.3667,39.9505,9,8831aa425bfffff,,8a31aa425b77fff,8b31aa425b75fff,8c31aa425b751ff,8931aa425b7ffff,Passenger_5165,13800005165
5166,13,116.5045,39.8234,40,8831aa4581fffff,,8a31aa458c4ffff,8b31aa458c4bfff,8c31aa458c4b5ff,8931aa458c7ffff,Passenger_5166,13800005166
5167,13,116.6902,40.1157,45,8831aa006bfffff,,8a31aa006b1ffff,8b31aa006b1dfff,8c31aa006b1d5ff,8931aa006b3ffff,Passenger_5167,13800005167
5168,13,116.3981,39.9186,16,8831aa4289fffff,,8a31aa428977fff,8b31aa428974fff,8c31aa4289749ff,8931aa42897ffff,Passenger_5168,13800005168
5169,13,117.1474,40.1594,9,8831aaad97fffff,,8a31aaad969ffff,8b31aaad9691fff,8c31aaad96913ff,8931aaad96bffff,Passenger_5169,13800005169
5170,13,116.3287,39.6927,8,883181b219fffff,,8a3181b21bb7fff,8b3181b21bb5fff,8c3181b21bb5dff,893181b21bbffff,Passenger_5170,13800005170
5171,13,116.4071,39.9596,94,8831aa551dfffff,,8a31aa551cb7fff,8b31aa551cb0fff,8c31aa551cb09ff,8931aa551cbffff,Passenger_5171,13800005171
5172,13,116.7374,39.9431,8,8831aa0dedfffff,,8a31aa0ded77fff,8b31aa0ded72fff,8c31aa0ded73dff,8931aa0ded7ffff,Passenger_5172,13800005172
5173,13,116.6338,40.3282,48,8831aa8885fffff,,8a31aa8885affff,8b31aa8885acfff,8c31aa8885acdff,8931aa8885bffff,Passenger_5173,13800005173
5174,13,116.1436,39.7591,20,88318194ddfffff,,8a318194ddb7fff,8b318194ddb3fff,8c318194ddb3bff,89318194ddbffff,Passenger_5174,13800005174
5175,13,116.3278,39.9556,46,8831aa50a7fffff,,8a31aa50a777fff,8b31aa50a776fff,8c31aa50a7769ff,8931aa50a77ffff,Passenger_5175,13800005175
5176,13,116.292,40.1698,12,8831aacad9fffff,,8a31aacad88ffff,8b31aacad88afff,8c31aacad88a9ff,8931aacad8bffff,Passenger_5176,13800005176
5177,13,116.4971,39.8123,34,8831aa45a9fffff,,8a31aa45a86ffff,8b31aa45a86afff,8c31aa45a86a5ff,8931aa45a87ffff,Passenger_5177,13800005177
5178,13,116.3052,39.9664,69,8831aa51d9fffff,,8a31aa51d8e7fff,8b31aa51d8e5fff,8c31aa51d8e51ff,8931aa51d8fffff,Passenger_5178,13800005178
5179,13,116.3378,39.9443,33,8831aa4241fffff,,8a31aa42415ffff,8b31aa424159fff,8c31aa42415d7ff,8931aa42417ffff,Passenger_5179,13800005179
5180,13,116.5634,39.9712,10,8831aa0955fffff,,8a31aa09555ffff,8b31aa09555cfff,8c31aa09555c7ff,8931aa09557ffff,Passenger_5180,13800005180
5181,13,116.6129,39.8872,10,8831aa7301fffff,,8a31aa7300effff,8b31aa7300edfff,8c31aa7300ed5ff,8931aa7300fffff,Passenger_5181,13800005181
5182,13,116.228,40.0809,20,8831aac9c3fffff,,8a31aac9c307fff,8b31aac9c304fff,8c31aac9c3041ff,8931aac9c33ffff,Passenger_5182,13800005182
5183,13,116.3059,39.7875,18,8831aa4a83fffff,,8a31aa4a822ffff,8b31aa4a822afff,8c31aa4a822adff,8931aa4a823ffff,Passenger_5183,13800005183
5184,13,116.2184,39.7742,8,8831aa4b11fffff,,8a31aa4b1067fff,8b31aa4b1060fff,8c31aa4b10601ff,8931aa4b107ffff,Passenger_5184,13800005184
5185,13,116.6449,40.1739,12,8831aa1185fffff,,8a31aa118477fff,8b31aa118429fff,8c31aa1184293ff,8931aa11843ffff,Passenger_5185,13800005185
5186,13,116.5146,39.9142,20,8831aa4639fffff,,8a31aa463847fff,8b31aa463841fff,8c31aa463841dff,8931aa46387ffff,Passenger_5186,13800005186
5187,13,116.8442,40.3675,61,8831aabb6bfffff,,8a31aabb6a4ffff,8b31aabb6a4cfff,8c31aabb6a4c3ff,8931aabb6a7ffff,Passenger_5187,13800005187
5188,13,116.6391,39.887,74,8831aa7313fffff,,8a31aa7313affff,8b31aa7313adfff,8c31aa7313ad3ff,8931aa73133ffff,Passenger_5188,13800005188
5189,13,116.3525,39.9129,40,8831aa4239fffff,,8a31aa4238d7fff,8b31aa4238d5fff,8c31aa4238d53ff,8931aa4238fffff,Passenger_5189,13800005189
5190,13,116.2823,40.2596,20,8831aac30bfffff,,8a31aac354dffff,8b31aac354dbfff,8c31aac354db9ff,8931aac354fffff,Passenger_5190,13800005190
5191,13,116.5002,39.9299,88,8831aa4609fffff,,8a31aa4608a7fff,8b31aa4608a6fff,8c31aa4608a61ff,8931aa4608bffff,Passenger_5191,13800005191
5192,13,116.3486,40.1212,8,8831aacf3bfffff,,8a31aacf3b2ffff,8b31aacf3b05fff,8c31aacf3b05bff,8931aacf3b3ffff,Passenger_5192,13800005192
5193,13,116.6767,40.2999,8,8831aa8d2dfffff,,8a31aa8d2c2ffff,8b31aa8d2c2bfff,8c31aa8d2c2b5ff,8931aa8d2c3ffff,Passenger_5193,13800005193
5194,13,116.8212,40.4326,13,8831aa8511fffff,,8a31aa85111ffff,8b31aa85111bfff,8c31aa85111bbff,8931aa85113ffff,Passenger_5194,13800005194
5195,13,116.6965,40.3191,14,8831aa8d09fffff,,8a31aa8d08affff,8b31aa8d08abfff,8c31aa8d08ab5ff,8931aa8d08bffff,Passenger_5195,13800005195
5196,13,116.4859,39.8083,21,8831aa45adfffff,,8a31aa45ac27fff,8b31aa45ac20fff,8c31aa45ac203ff,8931aa45ac3ffff,Passenger_5196,13800005196
5197,13,116.4752,39.9914,38,8831aa5413fffff,,8a31aa541317fff,8b31aa541313fff,8c31aa5413133ff,8931aa54133ffff,Passenger_5197,13800005197
5198,13,116.382,40.107,36,8831aacc05fffff,,8a31aacc04e7fff,8b31aacc04e1fff,8c31aacc04525ff,8931aacc04fffff,Passenger_5198,13800005198
5199,13,116.5965,39.9262,54,8831aa09a1fffff,,8a31aa09a16ffff,8b31aa09a16efff,8c31aa09a16e9ff,8931aa09a17ffff,Passenger_5199,13800005199
5200,13,116.2593,40.0558,16,8831aa5269fffff,,8a31aa526937fff,8b31aa526933fff,8c31aa5269333ff,8931aa52693ffff,Passenger_5200,13800005200
5201,13,116.3456,39.8545,12,8831aa4035fffff,,8a31aa403517fff,8b31aa403515fff,8c31aa4035153ff,8931aa40353ffff,Passenger_5201,13800005201
5202,13,116.4871,39.963,14,8831aa54a9fffff,,8a31aa54a8c7fff,8b31aa54a8c0fff,8c31aa54a8c07ff,8931aa54a8fffff,Passenger_5202,13800005202
5203,13,116.7114,39.9189,53,8831aa72c3fffff,,8a31aa72c387fff,8b31aa72c382fff,8c31aa72c382bff,8931aa72c3bffff,Passenger_5203,13800005203
5204,13,116.4916,39.8552,30,8831aa4421fffff,,8a31aa44201ffff,8b31aa44201dfff,8c31aa44201d3ff,8931aa44203ffff,Passenger_5204,13800005204
5205,13,116.2474,40.1991,24,8831aac165fffff,,8a31aac16cdffff,8b31aac16cd9fff,8c31aac16cd9dff,8931aac16cfffff,Passenger_5205,13800005205
5206,13,116.2475,39.9592,22,8831aa5103fffff,,8a31aa51026ffff,8b31aa51026cfff,8c31aa51026c7ff,8931aa51027ffff,Passenger_5206,13800005206
5207,13,116.1162,39.7457,49,88318194e9fffff,,8a318194e8a7fff,8b318194e8a1fff,8c318194e8a1dff,89318194e8bffff,Passenger_5207,13800005207
5208,13,116.6648,40.1894,10,8831aa11d7fffff,,8a31aa11d70ffff,8b31aa11d70afff,8c31aa11d70adff,8931aa11d73ffff,Passenger_5208,13800005208
5209,13,116.4202,39.9445,36,8831aa55edfffff,,8a31aa55ec0ffff,8b31aa55ec0dfff,8c31aa55ec0d9ff,8931aa55ec3ffff,Passenger_5209,13800005209
5210,13,116.3974,39.9417,138,8831aa553dfffff,,8a31aa553cc7fff,8b31aa553cc3fff,8c31aa553cc37ff,8931aa553cfffff,Passenger_5210,13800005210
5211,13,116.3804,39.9179,153,8831aa42c5fffff,,8a31aa42c487fff,8b31aa42c481fff,8c31aa42c4811ff,8931aa42c4bffff,Passenger_5211,13800005211
5212,13,116.5273,40.0894,13,8831aa1825fffff,,8a31aa182477fff,8b31aa182472fff,8c31aa182472dff,8931aa18247ffff,Passenger_5212,13800005212
5213,13,116.6505,39.8798,96,8831aa706bfffff,,8a31aa706b67fff,8b31aa706b64fff,8c31aa706b645ff,8931aa706b7ffff,Passenger_5213,13800005213
5214,13,116.1773,39.8666,8,8831aa582bfffff,,8a31aa582b37fff,8b31aa582b36fff,8c31aa582b36bff,8931aa582b3ffff,Passenger_5214,13800005214
5215,13,116.3065,39.9307,17,8831aa51bbfffff,,8a31aa51ba0ffff,8b31aa51ba0cfff,8c31aa51ba0c7ff,8931aa51ba3ffff,Passenger_5215,13800005215
5216,13,116.6821,39.9343,32,8831aa7253fffff,,8a31aa725287fff,8b31aa725285fff,8c31aa7252857ff,8931aa7252bffff,Passenger_5216,13800005216
5217,13,116.522,39.7929,10,8831aa7b59fffff,,8a31aa7b58a7fff,8b31aa7b5884fff,8c31aa7b58849ff,8931aa7b58bffff,Passenger_5217,13800005217
5218,13,116.8412,40.3856,166,8831aabb4dfffff,,8a31aabb4d67fff,8b31aabb4d60fff,8c31aabb4d62bff,8931aabb4d7ffff,Passenger_5218,13800005218
5219,13,116.4616,40.0258,20,8831aa5633fffff,,8a31aa563357fff,8b31aa563353fff,8c31aa5633531ff,8931aa56337ffff,Passenger_5219,13800005219
5220,13,116.6407,40.1155,13,8831aa0329fffff,,8a31aa0328effff,8b31aa0328e9fff,8c31aa0328e9dff,8931aa0328fffff,Passenger_5220,13800005220
5221,13,116.2003,39.9492,34,8831aa5a59fffff,,8a31aa5a58effff,8b31aa5a58ebfff,8c31aa5a58ea3ff,8931aa5a58fffff,Passenger_5221,13800005221
5222,13,116.6202,40.0611,70,8831aa0a51fffff,,8a31aa0a5147fff,8b31aa0a5143fff,8c31aa0a51431ff,8931aa0a517ffff,Passenger_5222,13800005222
5223,13,116.4281,39.8672,24,8831aa4725fffff,,8a31aa4724a7fff,8b31aa4724a3fff,8c31aa4724a39ff,8931aa4724bffff,Passenger_5223,13800005223
5224,13,116.844,40.3996,64,8831aa85abfffff,,8a31aa85aa87fff,8b31aa85aa84fff,8c31aa85aa843ff,8931aa85aabffff,Passenger_5224,13800005224
5225,13,116.6697,40.1113,52,8831aa033bfffff,,8a31aa033adffff,8b31aa033adcfff,8c31aa033adcbff,8931aa033afffff,Passenger_5225,13800005225
5226,13,116.3432,39.9564,48,8831aa50b5fffff,,8a31aa50b557fff,8b31aa50b552fff,8c31aa50b552bff,8931aa50b57ffff,Passenger_5226,13800005226
5227,13,116.6515,39.8911,73,8831aa704dfffff,,8a31aa704c47fff,8b31aa704c45fff,8c31aa704c45dff,8931aa704c7ffff,Passenger_5227,13800005227
5228,13,116.2586,40.0721,14,8831aac8a5fffff,,8a31aac8a49ffff,8b31aac8a49dfff,8c31aac8a49d3ff,8931aac8a4bffff,Passenger_5228,13800005228
5229,13,116.2818,39.9441,18,8831aa518dfffff,,8a31aa518c1ffff,8b31aa518cf4fff,8c31aa518c1a7ff,8931aa518cfffff,Passenger_5229,13800005229
5230,13,117.1324,40.1598,37,8831aaadb9fffff,,8a31aaadb98ffff,8b31aaadb98afff,8c31aaadb98adff,8931aaadb9bffff,Passenger_5230,13800005230
5231,13,116.4321,39.9557,17,8831aa55c5fffff,,8a31aa55c51ffff,8b31aa55c51cfff,8c31aa55c51c1ff,8931aa55c53ffff,Passenger_5231,13800005231
5232,13,116.6976,39.9359,26,8831aa0d21fffff,,8a31aa0d208ffff,8b31aa0d208efff,8c31aa0d208e3ff,8931aa0d20bffff,Passenger_5232,13800005232
5233,13,116.3949,40.1241,9,8831aacc55fffff,,8a31aacc541ffff,8b31aacc5418fff,8c31aacc54183ff,8931aacc543ffff,Passenger_5233,13800005233
5234,13,116.2538,39.9798,12,8831aa5151fffff,,8a31aa515a97fff,8b31aa515149fff,8c31aa5151493ff,8931aa515abffff,Passenger_5234,13800005234
5235,13,116.3329,39.7954,21,8831aa41a7fffff,,8a31aa41a69ffff,8b31aa41a698fff,8c31aa41a6985ff,8931aa41a6bffff,Passenger_5235,13800005235
5236,13,116.6748,39.9144,128,8831aa7215fffff,,8a31aa721487fff,8b31aa721482fff,8c31aa7214821ff,8931aa7214bffff,Passenger_5236,13800005236
5237,13,116.3602,39.9401,65,8831aa4251fffff,,8a31aa4250cffff,8b31aa4250ccfff,8c31aa4250cc1ff,8931aa4250fffff,Passenger_5237,13800005237
5238,13,116.053,39.6175,9,8831818083fffff,,8a318180825ffff,8b318180825dfff,8c318180825d3ff,89318180827ffff,Passenger_5238,13800005238
5239,13,116.5799,39.9118,57,8831aa4699fffff,,8a31aa4698e7fff,8b31aa4698e2fff,8c31aa4698e67ff,8931aa4698fffff,Passenger_5239,13800005239
5240,13,116.6379,40.1401,17,8831aa0345fffff,,8a31aa03442ffff,8b31aa03442cfff,8c31aa03442c5ff,8931aa03443ffff,Passenger_5240,13800005240
5241,13,116.3301,39.9663,18,8831aa50a9fffff,,8a31aa50a85ffff,8b31aa50a85dfff,8c31aa50a85d7ff,8931aa50a87ffff,Passenger_5241,13800005241
5242,13,116.6689,40.1405,57,8831aa0351fffff,,8a31aa0350dffff,8b31aa0350ddfff,8c31aa0350ddbff,8931aa0350fffff,Passenger_5242,13800005242
5243,13,116.3748,39.9974,28,8831aa572dfffff,,8a31aa572897fff,8b31aa572892fff,8c31aa5728923ff,8931aa5728bffff,Passenger_5243,13800005243
5244,13,116.4993,39.7693,38,8831aa7b63fffff,,8a31aa7b626ffff,8b31aa7b626cfff,8c31aa7b626c5ff,8931aa7b627ffff,Passenger_5244,13800005244
5245,13,116.475,39.7211,9,8831aa4cb3fffff,,8a31aa4cb32ffff,8b31aa4cbad3fff,8c31aa4cbad37ff,8931aa4cbafffff,Passenger_5245,13800005245
5246,13,116.6053,40.1352,14,8831aa1ab9fffff,,8a31aa1ab837fff,8b31aa1ab836fff,8c31aa1ab836dff,8931aa1ab9bffff,Passenger_5246,13800005246
5247,13,116.6783,40.1308,37,8831aa031bfffff,,8a31aa031b97fff,8b31aa031b94fff,8c31aa031b945ff,8931aa031bbffff,Passenger_5247,13800005247
5248,13,116.653,39.9087,188,8831aa722bfffff,,8a31aa722aa7fff,8b31aa722aa1fff,8c31aa722aa1dff,8931aa722abffff,Passenger_5248,13800005248
5249,13,116.3642,39.9249,41,8831aa4211fffff,,8a31aa42118ffff,8b31aa42118afff,8c31aa42118a9ff,8931aa4211bffff,Passenger_5249,13800005249
5250,13,116.1462,39.9046,10,8831aa5b57fffff,,8a31aa5b571ffff,8b31aa5b571cfff,8c31aa5b571c3ff,8931aa5b573ffff,Passenger_5250,13800005250
5251,13,116.3239,39.7498,22,8831aa48d3fffff,,8a31aa48d2dffff,8b31aa48d2ddfff,8c31aa48d2ddbff,8931aa48d2fffff,Passenger_5251,13800005251
5252,13,116.6399,40.3603,13,8831aa8ab5fffff,,8a31aa8ab59ffff,8b31aa8ab58afff,8c31aa8ab599bff,8931aa8ab5bffff,Passenger_5252,13800005252
5253,13,116.2451,40.2336,30,8831aad8d3fffff,,8a31aad8d357fff,8b31aad8d350fff,8c31aad8d3505ff,8931aad8d37ffff,Passenger_5253,13800005253
5254,13,116.6647,40.3344,33,8831aa8891fffff,,8a31aa889137fff,8b31aa889131fff,8c31aa8891319ff,8931aa88913ffff,Passenger_5254,13800005254
5255,13,116.4112,39.9305,189,8831aa42d9fffff,,8a31aa42d8affff,8b31aa42d8a9fff,8c31aa42d8a91ff,8931aa42d8bffff,Passenger_5255,13800005255
5256,13,116.2926,40.0083,54,8831aa5055fffff,,8a31aa50551ffff,8b31aa50551cfff,8c31aa50551c5ff,8931aa50553ffff,Passenger_5256,13800005256
5257,13,116.6543,40.3233,17,8831aa88b9fffff,,8a31aa88b95ffff,8b31aa88b959fff,8c31aa88b9591ff,8931aa88b97ffff,Passenger_5257,13800005257
5258,13,116.3501,39.9335,61,8831aa420bfffff,,8a31aa420b27fff,8b31aa420b23fff,8c31aa420b237ff,8931aa420b3ffff,Passenger_5258,13800005258
5259,13,116.5152,39.802,18,8831aa45b1fffff,,8a31aa45b08ffff,8b31aa45b088fff,8c31aa45b0889ff,8931aa45b0bffff,Passenger_5259,13800005259
5260,13,116.6675,40.0555,20,8831aa0133fffff,,8a31aa013387fff,8b31aa013382fff,8c31aa0133825ff,8931aa0133bffff,Passenger_5260,13800005260
5261,13,116.6289,40.1227,14,8831aa0367fffff,,8a31aa036727fff,8b31aa036704fff,8c31aa0367227ff,8931aa03673ffff,Passenger_5261,13800005261
5262,13,116.3944,39.8794,53,8831aa40c9fffff,,8a31aa40cbb7fff,8b31aa40c8e9fff,8c31aa40cbb69ff,8931aa40c8fffff,Passenger_5262,13800005262
5263,13,116.2747,40.2319,24,8831aac335fffff,,8a31aac3352ffff,8b31aac3352afff,8c31aac3352a3ff,8931aac3353ffff,Passenger_5263,13800005263
5264,13,116.3461,40.086,44,8831aacd0bfffff,,8a31aacd0b4ffff,8b31aacd0b4afff,8c31aacd0b4adff,8931aacd0b7ffff,Passenger_5264,13800005264
5265,13,116.2939,40.2138,22,8831aac153fffff,,8a31aac15397fff,8b31aac15396fff,8c31aac153969ff,8931aac153bffff,Passenger_5265,13800005265
5266,13,116.3975,39.9858,13,8831aa5737fffff,,8a31aa573797fff,8b31aa573795fff,8c31aa5737959ff,8931aa5737bffff,Passenger_5266,13800005266
5267,13,116.3013,39.9139,21,8831aa435dfffff,,8a31aa435d47fff,8b31aa435d41fff,8c31aa435d41dff,8931aa435d7ffff,Passenger_5267,13800005267
5268,13,116.2734,40.2193,112,8831aac14bfffff,,8a31aac14a87fff,8b31aac14a80fff,8c31aac14a807ff,8931aac14abffff,Passenger_5268,13800005268
5269,13,116.4862,39.9053,29,8831aa4621fffff,,8a31aa4620a7fff,8b31aa4620a2fff,8c31aa4620a25ff,8931aa4620bffff,Passenger_5269,13800005269
5270,13,116.2619,40.0166,18,8831aa531bfffff,,8a31aa531a37fff,8b31aa531a32fff,8c31aa531a323ff,8931aa531a3ffff,Passenger_5270,13800005270
5271,13,116.5262,39.9297,64,8831aa4619fffff,,8a31aa4618e7fff,8b31aa4618e6fff,8c31aa4618e6bff,8931aa4618fffff,Passenger_5271,13800005271
5272,13,116.4991,39.9408,49,8831aa4643fffff,,8a31aa46404ffff,8b31aa464048fff,8c31aa464048bff,8931aa46407ffff,Passenger_5272,13800005272
5273,13,116.2969,40.0354,40,8831aa523bfffff,,8a31aa52384ffff,8b31aa523848fff,8c31aa5238487ff,8931aa52387ffff,Passenger_5273,13800005273
